company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
"flyVENTURE, LLC",heliaf,info@flyventure.com,844-359-8368,United States/Florida/Tampa,-82.450176,27.914538,192641,Tampa Downtown Helicopter Tour,Air Tour,1,59,990,77,330,660,990,2007,https://fareharbor.com/embeds/calendar/heliaf/items/192641/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/heliaf/items/192641/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/heliaf/items/192641/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Pirates Dinner Adventure - Orlando,piratesdinneradventure-orlando,customerservicefl@pirates-town.com,407-206-5102,United States/Florida/Orlando,,,199076,General Admission Tickets,Theater,3,59,115,9,37,76,115,229,https://fareharbor.com/embeds/calendar/piratesdinneradventure-orlando/items/199076/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesdinneradventure-orlando/items/199076/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesdinneradventure-orlando/items/199076/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/29RjItXmToa97JOSJ1fA
Pirates Dinner Adventure - Orlando,piratesdinneradventure-orlando,customerservicefl@pirates-town.com,407-206-5102,United States/Florida/Orlando,,,199406,VIP Tickets,Theater,3,59,103,8,34,69,103,204,https://fareharbor.com/embeds/calendar/piratesdinneradventure-orlando/items/199406/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesdinneradventure-orlando/items/199406/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesdinneradventure-orlando/items/199406/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/EV5cebISS2QH3JjZ2GoA
Pirates Dinner Adventure - Orlando,piratesdinneradventure-orlando,customerservicefl@pirates-town.com,407-206-5102,United States/Florida/Orlando,,,199409,Treasure Tickets,Theater,3,59,115,9,37,76,115,229,https://fareharbor.com/embeds/calendar/piratesdinneradventure-orlando/items/199409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesdinneradventure-orlando/items/199409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesdinneradventure-orlando/items/199409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/qzp39obmTHSMoR5glRZL
Wild Bill's Airboat Tours,wildbillsairboattour,wbairboats@yahoo.com,352-726-6060,United States/Florida/Inverness,,,208067,One Hour Private Airboat Tour,,1,59,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/wildbillsairboattour/items/208067/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/wildbillsairboattour/items/208067/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/wildbillsairboattour/items/208067/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/rwv3zPmfSQqtYkqbWaed
Sebastian Adventures,palmbeachadventures,max.sebastianadventures@hotmail.com,321-724-4588,United States/Florida/Grant-Valkaria,,,305166,PONTOON Boat Rental,,15,59,450,35,150,300,450,900,https://fareharbor.com/embeds/calendar/palmbeachadventures/items/305166/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/palmbeachadventures/items/305166/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/palmbeachadventures/items/305166/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/m0dgwunSLK7MVNy4LmpJ
Dirty Dolly Fish Company,dirtydollyfishcompany,dirtydollyfishcompany@gmail.com,321-848-2158,United States/Florida/Port Canaveral,-80.623409,28.408315,307909,Half-Day Offshore Fishing Charter,Fishing,1,59,164,12,46,104,164,347,https://fareharbor.com/embeds/calendar/dirtydollyfishcompany/items/307909/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dirtydollyfishcompany/items/307909/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dirtydollyfishcompany/items/307909/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/84qvPrjhQhWkT84w80Vu
Pedego Electric Bikes Dunedin,pedegoelectricbikesdudein,bradys@pedegodunedin.com,727-286-8237,United States/Florida/Dunedin,,,325602,Commuter Style,,1,59,720,56,240,480,720,1440,https://fareharbor.com/embeds/calendar/pedegoelectricbikesdudein/items/325602/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikesdudein/items/325602/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikesdudein/items/325602/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/RJEDx5kwS8SozBrw9GuP
A Harrowing Escape,aharrowingescape,support@aharrowingescape.com,407-270-5444,United States/Florida/Orlando,,,344945,A Frigid Flight (Private Experience),Escape Room,1,59,860,67,284,572,860,1719,https://fareharbor.com/embeds/calendar/aharrowingescape/items/344945/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/aharrowingescape/items/344945/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/aharrowingescape/items/344945/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Salty Sales and Rentals- New Smyrna Beach,saltyrentalsnsb,booksaltyrentals@gmail.com,386-410-5558,United States/Florida/New Smyrna Beach,,,363509,4 Passenger Golf Cart Rental,,1,59,619,0,216,331,619,1540,https://fareharbor.com/embeds/calendar/saltyrentalsnsb/items/363509/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saltyrentalsnsb/items/363509/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saltyrentalsnsb/items/363509/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/20NY5jCSHWKkMSx4xOmI
Salty Sales and Rentals- New Smyrna Beach,saltyrentalsnsb,booksaltyrentals@gmail.com,386-410-5558,United States/Florida/New Smyrna Beach,,,363698,6 Passenger Golf Cart Rental,,1,59,619,0,216,331,619,1540,https://fareharbor.com/embeds/calendar/saltyrentalsnsb/items/363698/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saltyrentalsnsb/items/363698/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saltyrentalsnsb/items/363698/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/i6AS0ackQVCbpCFQTHcI
Salty Sales and Rentals- New Smyrna Beach,saltyrentalsnsb,booksaltyrentals@gmail.com,386-410-5558,United States/Florida/New Smyrna Beach,,,363787,Kids Bike Rental,,1,59,1170,91,390,780,1170,2340,https://fareharbor.com/embeds/calendar/saltyrentalsnsb/items/363787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saltyrentalsnsb/items/363787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saltyrentalsnsb/items/363787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/kX9zjVipSPqdSNb8xTiG
Pedego Electric Bikes Dunedin,pedegoelectricbikesdudein,bradys@pedegodunedin.com,727-286-8237,United States/Florida/Dunedin,,,374339,Tandem,,1,59,720,56,240,480,720,1440,https://fareharbor.com/embeds/calendar/pedegoelectricbikesdudein/items/374339/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikesdudein/items/374339/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikesdudein/items/374339/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/aUMKDSLgSKi2bIivwizF
Salty Sales and Rentals- New Smyrna Beach,saltyrentalsnsb,booksaltyrentals@gmail.com,386-410-5558,United States/Florida/New Smyrna Beach,,,374382,Electric Bikes,,1,59,2172,189,810,1479,2172,4349,https://fareharbor.com/embeds/calendar/saltyrentalsnsb/items/374382/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saltyrentalsnsb/items/374382/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saltyrentalsnsb/items/374382/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/uRYFiItTpy4QrYj5vkJF
Suncoast Watersports,funstpete,gclick0003@yahoo.com,727-367-7144,United States/Florida/St. Pete Beach,,,393673,Sand Dollar Island + Sunset (60 min island stop),,1,59,73,6,29,59,73,74,https://fareharbor.com/embeds/calendar/funstpete/items/393673/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/funstpete/items/393673/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/funstpete/items/393673/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/PxLgNf8TOWChgnET6fuf
Abstract Orlando,abstractorlando,info@abstractorlando.com,6893488239,United States/Florida/Orlando,,,405381,Kids Art Experience,Private,1,59,260,20,80,174,260,510,https://fareharbor.com/embeds/calendar/abstractorlando/items/405381/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/abstractorlando/items/405381/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/abstractorlando/items/405381/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Starlite Cruises,starlitecruises,info@starlitecruises.com,(727) 462-2628,United States/Florida/South Pasadena,-82.744944,27.747956,432222,Dolphin Racer Adventure,,12,59,88,7,29,60,88,104,https://fareharbor.com/embeds/calendar/starlitecruises/items/432222/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/starlitecruises/items/432222/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/starlitecruises/items/432222/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Starlite Cruises,starlitecruises,info@starlitecruises.com,(727) 462-2628,United States/Florida/Clearwater,-82.826572,27.976757,436123,Starlite Majesty Dining Yacht - Evening Cruise,,11,59,38,5,21,37,38,46,https://fareharbor.com/embeds/calendar/starlitecruises/items/436123/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/starlitecruises/items/436123/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/starlitecruises/items/436123/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Starlite Cruises,starlitecruises,info@starlitecruises.com,(727) 462-2628,United States/Florida/South Pasadena,-82.744954,27.747966,437384,Starlite Sapphire Dining Yacht - Evening Cruise,,9,59,32,4,16,29,32,41,https://fareharbor.com/embeds/calendar/starlitecruises/items/437384/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/starlitecruises/items/437384/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/starlitecruises/items/437384/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Craft,craft,reservations@crafttampa.com,(813) 223-7999,United States/Florida/Tampa,,,494495,Dinner,,5,59,67,6,24,45,67,100,https://fareharbor.com/embeds/calendar/craft/items/494495/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/craft/items/494495/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/craft/items/494495/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Florida Firearms Adventures,firearmsadventures,donlutz.instructor@gmail.com,813-401-6182,United States/Florida/Lakeland,,,506007,Pistol Event,,1,59,38,3,12,26,38,78,https://fareharbor.com/embeds/calendar/firearmsadventures/items/506007/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/firearmsadventures/items/506007/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/firearmsadventures/items/506007/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/nBJNAx7RleLk4zKGnYNU
Florida Firearms Adventures,firearmsadventures,donlutz.instructor@gmail.com,813-401-6182,United States/Florida/Lakeland,-81.882728,28.098494,506008,Rifle Event,,1,59,38,3,12,26,38,78,https://fareharbor.com/embeds/calendar/firearmsadventures/items/506008/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/firearmsadventures/items/506008/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/firearmsadventures/items/506008/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/sHxbULzJQjuH6x1xhRAw
Florida Firearms Adventures,firearmsadventures,donlutz.instructor@gmail.com,813-401-6182,United States/Florida/Lakeland,-81.882728,28.098494,506012,Shotgun Event (Sporting Clays),,1,59,48,5,18,33,48,101,https://fareharbor.com/embeds/calendar/firearmsadventures/items/506012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/firearmsadventures/items/506012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/firearmsadventures/items/506012/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/V5aJzglRgK1wz3iYkXQj
Get Up and Go Kayaking - Rainbow Springs,getupandgokayaking-rainbowriver,rainbowsprings@getupandgokayaking.com,352-785-4682,United States/Florida/Dunnellon,-82.429467,29.086738,541606,Private Rainbow Springs Tour,Guided Tour-Kayak-Private-Water Activities,3,59,270,21,90,180,270,540,https://fareharbor.com/embeds/calendar/getupandgokayaking-rainbowriver/items/541606/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getupandgokayaking-rainbowriver/items/541606/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getupandgokayaking-rainbowriver/items/541606/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/LnzJoUQMRyemKKjQDj1B
